Date,op_type,op_id,coach,block,start_mile,end_mile,start_per,end_per,start_range,end_range,start_mpge,end_mpge,kwh,mpp,error,mpp_error,order,bus_run,percent_used,range_diff,miles_travelled,TAVG,TMAX,TMIN,tempdif,day_of_week,day,month,year,loc_id,time,isdaytime,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherDesc,precipMM,precipInches,humidity,visibilityKm,visibilityMiles,pressureMB,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF,uvIndex
2020-11-20,xb,xb241,7503,7771,38.0,80.0,38.0,11.0,67.0,15.0,24.4,24.4,2.31,1.555556,0.0,0.0,3.0,3.0,27.0,-10.0,42.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,2000,no,13,55,4,6,331,NNW,116,Partly cloudy,0.0,0.0,39,10,6,1022,31,4,13,55,-1,30,12,54,6,9,12,54,1
2020-11-20,xb,xb241,7503,7771,38.0,80.0,38.0,11.0,67.0,15.0,24.4,24.4,2.31,1.555556,0.0,0.0,3.0,3.0,27.0,-10.0,42.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,2100,no,11,52,3,5,333,NNW,116,Partly cloudy,0.0,0.0,43,10,6,1022,31,4,11,52,-1,30,11,52,5,9,11,52,1
2020-11-20,xb,xb241,7503,7771,38.0,80.0,38.0,11.0,67.0,15.0,24.4,24.4,2.31,1.555556,0.0,0.0,3.0,3.0,27.0,-10.0,42.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,2200,no,11,52,3,4,225,SW,116,Partly cloudy,0.0,0.0,41,10,6,1022,31,4,11,52,-2,29,11,52,5,8,11,52,1
2020-11-20,xb,xb241,7503,7771,38.0,80.0,38.0,11.0,67.0,15.0,24.4,24.4,2.31,1.555556,0.0,0.0,3.0,3.0,27.0,-10.0,42.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,2300,no,11,52,2,4,117,ESE,116,Partly cloudy,0.0,0.0,40,10,6,1022,31,5,11,52,-2,28,11,52,4,7,11,52,1
2020-11-20,reg,reg973,7501,7772,0.0,87.0,100.0,43.0,200.0,80.0,23.2,22.8,2.36,1.526316,0.0,0.0,4.0,1.0,57.0,-33.0,87.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,0,no,10,49,3,5,340,NNW,116,Partly cloudy,0.0,0.0,60,10,6,1023,31,30,10,49,2,36,9,49,7,11,9,49,1
2020-11-20,reg,reg973,7501,7772,0.0,87.0,100.0,43.0,200.0,80.0,23.2,22.8,2.36,1.526316,0.0,0.0,4.0,1.0,57.0,-33.0,87.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,100,no,9,49,3,5,305,NW,116,Partly cloudy,0.0,0.0,58,10,6,1023,31,31,9,49,2,35,9,49,6,10,9,49,1
2020-11-20,reg,reg973,7501,7772,0.0,87.0,100.0,43.0,200.0,80.0,23.2,22.8,2.36,1.526316,0.0,0.0,4.0,1.0,57.0,-33.0,87.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,200,no,9,49,3,5,271,W,116,Partly cloudy,0.0,0.0,57,10,6,1023,31,32,9,49,1,34,9,48,6,9,9,48,1
2020-11-20,reg,reg973,7501,7772,0.0,87.0,100.0,43.0,200.0,80.0,23.2,22.8,2.36,1.526316,0.0,0.0,4.0,1.0,57.0,-33.0,87.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,300,no,9,49,3,4,237,WSW,116,Partly cloudy,0.0,0.0,55,10,6,1023,31,33,9,49,1,33,9,48,5,9,9,48,1
2020-11-20,reg,reg973,7501,7772,0.0,87.0,100.0,43.0,200.0,80.0,23.2,22.8,2.36,1.526316,0.0,0.0,4.0,1.0,57.0,-33.0,87.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,400,no,9,48,3,4,199,SSW,116,Partly cloudy,0.0,0.0,55,10,6,1023,31,30,9,48,0,33,9,48,5,8,9,48,1
2020-11-20,reg,reg973,7501,7772,0.0,87.0,100.0,43.0,200.0,80.0,23.2,22.8,2.36,1.526316,0.0,0.0,4.0,1.0,57.0,-33.0,87.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,500,no,9,47,2,4,160,SSE,116,Partly cloudy,0.0,0.0,55,10,6,1023,31,26,9,47,0,32,9,48,5,8,9,48,1
2020-11-20,reg,reg973,7501,7772,0.0,87.0,100.0,43.0,200.0,80.0,23.2,22.8,2.36,1.526316,0.0,0.0,4.0,1.0,57.0,-33.0,87.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,600,no,8,47,2,4,122,ESE,116,Partly cloudy,0.0,0.0,55,10,6,1023,31,23,8,47,0,31,8,47,4,7,8,47,1
2020-11-20,reg,reg973,7501,7772,0.0,87.0,100.0,43.0,200.0,80.0,23.2,22.8,2.36,1.526316,0.0,0.0,4.0,1.0,57.0,-33.0,87.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,700,yes,9,49,3,4,196,SSW,116,Partly cloudy,0.0,0.0,52,10,6,1023,31,17,9,49,0,31,9,49,5,7,9,49,3
2020-11-20,reg,reg973,7501,7772,0.0,87.0,100.0,43.0,200.0,80.0,23.2,22.8,2.36,1.526316,0.0,0.0,4.0,1.0,57.0,-33.0,87.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,800,yes,10,50,3,5,270,W,116,Partly cloudy,0.0,0.0,49,10,6,1023,31,11,10,50,0,31,10,50,5,8,10,50,4
2020-11-20,reg,reg973,7501,7772,0.0,87.0,100.0,43.0,200.0,80.0,23.2,22.8,2.36,1.526316,0.0,0.0,4.0,1.0,57.0,-33.0,87.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,900,yes,11,52,3,5,344,NNW,116,Partly cloudy,0.0,0.0,46,10,6,1023,31,5,11,52,0,31,11,52,5,8,11,52,4
2020-11-20,reg,reg973,7501,7772,0.0,87.0,100.0,43.0,200.0,80.0,23.2,22.8,2.36,1.526316,0.0,0.0,4.0,1.0,57.0,-33.0,87.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,1000,yes,13,55,4,6,344,NNW,116,Partly cloudy,0.0,0.0,41,10,6,1023,31,4,13,55,0,31,13,55,5,8,13,55,4
2020-11-20,reg,reg973,7501,7772,0.0,87.0,100.0,43.0,200.0,80.0,23.2,22.8,2.36,1.526316,0.0,0.0,4.0,1.0,57.0,-33.0,87.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,1100,yes,15,58,4,7,343,NNW,116,Partly cloudy,0.0,0.0,37,10,6,1023,31,4,15,58,-1,31,14,58,6,9,14,58,4
2020-11-20,reg,reg973,7501,7772,0.0,87.0,100.0,43.0,200.0,80.0,23.2,22.8,2.36,1.526316,0.0,0.0,4.0,1.0,57.0,-33.0,87.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,1200,yes,16,61,5,8,343,NNW,116,Partly cloudy,0.0,0.0,32,10,6,1023,31,4,16,61,-1,31,16,61,6,9,16,61,5
2020-11-20,reg,reg973,7501,7772,0.0,87.0,100.0,43.0,200.0,80.0,23.2,22.8,2.36,1.526316,0.0,0.0,4.0,1.0,57.0,-33.0,87.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,1300,yes,17,62,5,9,340,NNW,116,Partly cloudy,0.0,0.0,30,10,6,1023,31,3,17,62,-1,30,17,62,6,10,17,62,5
2020-11-20,reg,reg973,7501,7772,0.0,87.0,100.0,43.0,200.0,80.0,23.2,22.8,2.36,1.526316,0.0,0.0,4.0,1.0,57.0,-33.0,87.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,1400,yes,17,63,6,9,338,NNW,116,Partly cloudy,0.0,0.0,28,10,6,1022,31,3,17,63,-1,30,17,63,7,11,17,63,5
2020-11-20,reg,reg973,7501,7772,0.0,87.0,100.0,43.0,200.0,80.0,23.2,22.8,2.36,1.526316,0.0,0.0,4.0,1.0,57.0,-33.0,87.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,1500,yes,18,65,6,10,335,NNW,116,Partly cloudy,0.0,0.0,26,10,6,1022,31,3,18,65,-2,29,18,65,7,11,18,65,5
2020-11-20,reg,reg973,7501,7772,0.0,87.0,100.0,43.0,200.0,80.0,23.2,22.8,2.36,1.526316,0.0,0.0,4.0,1.0,57.0,-33.0,87.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,1600,yes,17,63,6,9,332,NNW,116,Partly cloudy,0.0,0.0,29,10,6,1022,31,3,17,63,-1,29,17,63,7,11,17,63,5
2020-11-20,reg,reg973,7501,7772,0.0,87.0,100.0,43.0,200.0,80.0,23.2,22.8,2.36,1.526316,0.0,0.0,4.0,1.0,57.0,-33.0,87.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,1700,yes,16,61,5,9,330,NNW,116,Partly cloudy,0.0,0.0,31,10,6,1022,31,4,16,61,-1,29,16,61,7,11,16,61,5
2020-11-20,reg,reg973,7501,7772,0.0,87.0,100.0,43.0,200.0,80.0,23.2,22.8,2.36,1.526316,0.0,0.0,4.0,1.0,57.0,-33.0,87.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,1800,yes,15,59,5,8,327,NNW,116,Partly cloudy,0.0,0.0,33,10,6,1022,31,5,15,59,-1,29,15,59,6,10,15,59,4
2020-11-20,reg,reg973,7501,7772,0.0,87.0,100.0,43.0,200.0,80.0,23.2,22.8,2.36,1.526316,0.0,0.0,4.0,1.0,57.0,-33.0,87.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,1900,yes,14,57,4,7,329,NNW,116,Partly cloudy,0.0,0.0,36,10,6,1022,31,5,14,57,-1,30,14,57,6,10,14,57,4
2020-11-20,reg,reg973,7501,7772,0.0,87.0,100.0,43.0,200.0,80.0,23.2,22.8,2.36,1.526316,0.0,0.0,4.0,1.0,57.0,-33.0,87.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,2000,no,13,55,4,6,331,NNW,116,Partly cloudy,0.0,0.0,39,10,6,1022,31,4,13,55,-1,30,12,54,6,9,12,54,1
2020-11-20,reg,reg973,7501,7772,0.0,87.0,100.0,43.0,200.0,80.0,23.2,22.8,2.36,1.526316,0.0,0.0,4.0,1.0,57.0,-33.0,87.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,2100,no,11,52,3,5,333,NNW,116,Partly cloudy,0.0,0.0,43,10,6,1022,31,4,11,52,-1,30,11,52,5,9,11,52,1
2020-11-20,reg,reg973,7501,7772,0.0,87.0,100.0,43.0,200.0,80.0,23.2,22.8,2.36,1.526316,0.0,0.0,4.0,1.0,57.0,-33.0,87.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,2200,no,11,52,3,4,225,SW,116,Partly cloudy,0.0,0.0,41,10,6,1022,31,4,11,52,-2,29,11,52,5,8,11,52,1
2020-11-20,reg,reg973,7501,7772,0.0,87.0,100.0,43.0,200.0,80.0,23.2,22.8,2.36,1.526316,0.0,0.0,4.0,1.0,57.0,-33.0,87.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,2300,no,11,52,2,4,117,ESE,116,Partly cloudy,0.0,0.0,40,10,6,1022,31,5,11,52,-2,28,11,52,4,7,11,52,1
2020-11-20,hxb,hxb800,7501,7772,87.0,147.0,43.0,13.0,80.0,19.0,22.8,22.8,1.8,2.0,0.0,0.0,5.0,2.0,30.0,-1.0,60.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,0,no,10,49,3,5,340,NNW,116,Partly cloudy,0.0,0.0,60,10,6,1023,31,30,10,49,2,36,9,49,7,11,9,49,1
2020-11-20,hxb,hxb800,7501,7772,87.0,147.0,43.0,13.0,80.0,19.0,22.8,22.8,1.8,2.0,0.0,0.0,5.0,2.0,30.0,-1.0,60.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,100,no,9,49,3,5,305,NW,116,Partly cloudy,0.0,0.0,58,10,6,1023,31,31,9,49,2,35,9,49,6,10,9,49,1
2020-11-20,hxb,hxb800,7501,7772,87.0,147.0,43.0,13.0,80.0,19.0,22.8,22.8,1.8,2.0,0.0,0.0,5.0,2.0,30.0,-1.0,60.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,200,no,9,49,3,5,271,W,116,Partly cloudy,0.0,0.0,57,10,6,1023,31,32,9,49,1,34,9,48,6,9,9,48,1
2020-11-20,hxb,hxb800,7501,7772,87.0,147.0,43.0,13.0,80.0,19.0,22.8,22.8,1.8,2.0,0.0,0.0,5.0,2.0,30.0,-1.0,60.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,300,no,9,49,3,4,237,WSW,116,Partly cloudy,0.0,0.0,55,10,6,1023,31,33,9,49,1,33,9,48,5,9,9,48,1
2020-11-20,hxb,hxb800,7501,7772,87.0,147.0,43.0,13.0,80.0,19.0,22.8,22.8,1.8,2.0,0.0,0.0,5.0,2.0,30.0,-1.0,60.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,400,no,9,48,3,4,199,SSW,116,Partly cloudy,0.0,0.0,55,10,6,1023,31,30,9,48,0,33,9,48,5,8,9,48,1
2020-11-20,hxb,hxb800,7501,7772,87.0,147.0,43.0,13.0,80.0,19.0,22.8,22.8,1.8,2.0,0.0,0.0,5.0,2.0,30.0,-1.0,60.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,500,no,9,47,2,4,160,SSE,116,Partly cloudy,0.0,0.0,55,10,6,1023,31,26,9,47,0,32,9,48,5,8,9,48,1
2020-11-20,hxb,hxb800,7501,7772,87.0,147.0,43.0,13.0,80.0,19.0,22.8,22.8,1.8,2.0,0.0,0.0,5.0,2.0,30.0,-1.0,60.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,600,no,8,47,2,4,122,ESE,116,Partly cloudy,0.0,0.0,55,10,6,1023,31,23,8,47,0,31,8,47,4,7,8,47,1
2020-11-20,hxb,hxb800,7501,7772,87.0,147.0,43.0,13.0,80.0,19.0,22.8,22.8,1.8,2.0,0.0,0.0,5.0,2.0,30.0,-1.0,60.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,700,yes,9,49,3,4,196,SSW,116,Partly cloudy,0.0,0.0,52,10,6,1023,31,17,9,49,0,31,9,49,5,7,9,49,3
2020-11-20,hxb,hxb800,7501,7772,87.0,147.0,43.0,13.0,80.0,19.0,22.8,22.8,1.8,2.0,0.0,0.0,5.0,2.0,30.0,-1.0,60.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,800,yes,10,50,3,5,270,W,116,Partly cloudy,0.0,0.0,49,10,6,1023,31,11,10,50,0,31,10,50,5,8,10,50,4
2020-11-20,hxb,hxb800,7501,7772,87.0,147.0,43.0,13.0,80.0,19.0,22.8,22.8,1.8,2.0,0.0,0.0,5.0,2.0,30.0,-1.0,60.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,900,yes,11,52,3,5,344,NNW,116,Partly cloudy,0.0,0.0,46,10,6,1023,31,5,11,52,0,31,11,52,5,8,11,52,4
2020-11-20,hxb,hxb800,7501,7772,87.0,147.0,43.0,13.0,80.0,19.0,22.8,22.8,1.8,2.0,0.0,0.0,5.0,2.0,30.0,-1.0,60.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,1000,yes,13,55,4,6,344,NNW,116,Partly cloudy,0.0,0.0,41,10,6,1023,31,4,13,55,0,31,13,55,5,8,13,55,4
2020-11-20,hxb,hxb800,7501,7772,87.0,147.0,43.0,13.0,80.0,19.0,22.8,22.8,1.8,2.0,0.0,0.0,5.0,2.0,30.0,-1.0,60.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,1100,yes,15,58,4,7,343,NNW,116,Partly cloudy,0.0,0.0,37,10,6,1023,31,4,15,58,-1,31,14,58,6,9,14,58,4
2020-11-20,hxb,hxb800,7501,7772,87.0,147.0,43.0,13.0,80.0,19.0,22.8,22.8,1.8,2.0,0.0,0.0,5.0,2.0,30.0,-1.0,60.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,1200,yes,16,61,5,8,343,NNW,116,Partly cloudy,0.0,0.0,32,10,6,1023,31,4,16,61,-1,31,16,61,6,9,16,61,5
2020-11-20,hxb,hxb800,7501,7772,87.0,147.0,43.0,13.0,80.0,19.0,22.8,22.8,1.8,2.0,0.0,0.0,5.0,2.0,30.0,-1.0,60.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,1300,yes,17,62,5,9,340,NNW,116,Partly cloudy,0.0,0.0,30,10,6,1023,31,3,17,62,-1,30,17,62,6,10,17,62,5
2020-11-20,hxb,hxb800,7501,7772,87.0,147.0,43.0,13.0,80.0,19.0,22.8,22.8,1.8,2.0,0.0,0.0,5.0,2.0,30.0,-1.0,60.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,1400,yes,17,63,6,9,338,NNW,116,Partly cloudy,0.0,0.0,28,10,6,1022,31,3,17,63,-1,30,17,63,7,11,17,63,5
2020-11-20,hxb,hxb800,7501,7772,87.0,147.0,43.0,13.0,80.0,19.0,22.8,22.8,1.8,2.0,0.0,0.0,5.0,2.0,30.0,-1.0,60.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,1500,yes,18,65,6,10,335,NNW,116,Partly cloudy,0.0,0.0,26,10,6,1022,31,3,18,65,-2,29,18,65,7,11,18,65,5
2020-11-20,hxb,hxb800,7501,7772,87.0,147.0,43.0,13.0,80.0,19.0,22.8,22.8,1.8,2.0,0.0,0.0,5.0,2.0,30.0,-1.0,60.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,1600,yes,17,63,6,9,332,NNW,116,Partly cloudy,0.0,0.0,29,10,6,1022,31,3,17,63,-1,29,17,63,7,11,17,63,5
2020-11-20,hxb,hxb800,7501,7772,87.0,147.0,43.0,13.0,80.0,19.0,22.8,22.8,1.8,2.0,0.0,0.0,5.0,2.0,30.0,-1.0,60.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,1700,yes,16,61,5,9,330,NNW,116,Partly cloudy,0.0,0.0,31,10,6,1022,31,4,16,61,-1,29,16,61,7,11,16,61,5
2020-11-20,hxb,hxb800,7501,7772,87.0,147.0,43.0,13.0,80.0,19.0,22.8,22.8,1.8,2.0,0.0,0.0,5.0,2.0,30.0,-1.0,60.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,1800,yes,15,59,5,8,327,NNW,116,Partly cloudy,0.0,0.0,33,10,6,1022,31,5,15,59,-1,29,15,59,6,10,15,59,4
2020-11-20,hxb,hxb800,7501,7772,87.0,147.0,43.0,13.0,80.0,19.0,22.8,22.8,1.8,2.0,0.0,0.0,5.0,2.0,30.0,-1.0,60.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,1900,yes,14,57,4,7,329,NNW,116,Partly cloudy,0.0,0.0,36,10,6,1022,31,5,14,57,-1,30,14,57,6,10,14,57,4
2020-11-20,hxb,hxb800,7501,7772,87.0,147.0,43.0,13.0,80.0,19.0,22.8,22.8,1.8,2.0,0.0,0.0,5.0,2.0,30.0,-1.0,60.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,2000,no,13,55,4,6,331,NNW,116,Partly cloudy,0.0,0.0,39,10,6,1022,31,4,13,55,-1,30,12,54,6,9,12,54,1
2020-11-20,hxb,hxb800,7501,7772,87.0,147.0,43.0,13.0,80.0,19.0,22.8,22.8,1.8,2.0,0.0,0.0,5.0,2.0,30.0,-1.0,60.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,2100,no,11,52,3,5,333,NNW,116,Partly cloudy,0.0,0.0,43,10,6,1022,31,4,11,52,-1,30,11,52,5,9,11,52,1
2020-11-20,hxb,hxb800,7501,7772,87.0,147.0,43.0,13.0,80.0,19.0,22.8,22.8,1.8,2.0,0.0,0.0,5.0,2.0,30.0,-1.0,60.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,2200,no,11,52,3,4,225,SW,116,Partly cloudy,0.0,0.0,41,10,6,1022,31,4,11,52,-2,29,11,52,5,8,11,52,1
2020-11-20,hxb,hxb800,7501,7772,87.0,147.0,43.0,13.0,80.0,19.0,22.8,22.8,1.8,2.0,0.0,0.0,5.0,2.0,30.0,-1.0,60.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,2300,no,11,52,2,4,117,ESE,116,Partly cloudy,0.0,0.0,40,10,6,1022,31,5,11,52,-2,28,11,52,4,7,11,52,1
2020-11-20,reg,reg396,7505,7072,0.0,66.0,100.0,68.0,203.0,127.0,24.8,24.8,1.75,2.0625,0.0,0.0,6.0,1.0,32.0,-10.0,66.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,0,no,10,49,3,5,340,NNW,116,Partly cloudy,0.0,0.0,60,10,6,1023,31,30,10,49,2,36,9,49,7,11,9,49,1
2020-11-20,reg,reg396,7505,7072,0.0,66.0,100.0,68.0,203.0,127.0,24.8,24.8,1.75,2.0625,0.0,0.0,6.0,1.0,32.0,-10.0,66.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,100,no,9,49,3,5,305,NW,116,Partly cloudy,0.0,0.0,58,10,6,1023,31,31,9,49,2,35,9,49,6,10,9,49,1
2020-11-20,reg,reg396,7505,7072,0.0,66.0,100.0,68.0,203.0,127.0,24.8,24.8,1.75,2.0625,0.0,0.0,6.0,1.0,32.0,-10.0,66.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,200,no,9,49,3,5,271,W,116,Partly cloudy,0.0,0.0,57,10,6,1023,31,32,9,49,1,34,9,48,6,9,9,48,1
2020-11-20,reg,reg396,7505,7072,0.0,66.0,100.0,68.0,203.0,127.0,24.8,24.8,1.75,2.0625,0.0,0.0,6.0,1.0,32.0,-10.0,66.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,300,no,9,49,3,4,237,WSW,116,Partly cloudy,0.0,0.0,55,10,6,1023,31,33,9,49,1,33,9,48,5,9,9,48,1
2020-11-20,reg,reg396,7505,7072,0.0,66.0,100.0,68.0,203.0,127.0,24.8,24.8,1.75,2.0625,0.0,0.0,6.0,1.0,32.0,-10.0,66.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,400,no,9,48,3,4,199,SSW,116,Partly cloudy,0.0,0.0,55,10,6,1023,31,30,9,48,0,33,9,48,5,8,9,48,1
2020-11-20,reg,reg396,7505,7072,0.0,66.0,100.0,68.0,203.0,127.0,24.8,24.8,1.75,2.0625,0.0,0.0,6.0,1.0,32.0,-10.0,66.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,500,no,9,47,2,4,160,SSE,116,Partly cloudy,0.0,0.0,55,10,6,1023,31,26,9,47,0,32,9,48,5,8,9,48,1
2020-11-20,reg,reg396,7505,7072,0.0,66.0,100.0,68.0,203.0,127.0,24.8,24.8,1.75,2.0625,0.0,0.0,6.0,1.0,32.0,-10.0,66.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,600,no,8,47,2,4,122,ESE,116,Partly cloudy,0.0,0.0,55,10,6,1023,31,23,8,47,0,31,8,47,4,7,8,47,1
2020-11-20,reg,reg396,7505,7072,0.0,66.0,100.0,68.0,203.0,127.0,24.8,24.8,1.75,2.0625,0.0,0.0,6.0,1.0,32.0,-10.0,66.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,700,yes,9,49,3,4,196,SSW,116,Partly cloudy,0.0,0.0,52,10,6,1023,31,17,9,49,0,31,9,49,5,7,9,49,3
2020-11-20,reg,reg396,7505,7072,0.0,66.0,100.0,68.0,203.0,127.0,24.8,24.8,1.75,2.0625,0.0,0.0,6.0,1.0,32.0,-10.0,66.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,800,yes,10,50,3,5,270,W,116,Partly cloudy,0.0,0.0,49,10,6,1023,31,11,10,50,0,31,10,50,5,8,10,50,4
2020-11-20,reg,reg396,7505,7072,0.0,66.0,100.0,68.0,203.0,127.0,24.8,24.8,1.75,2.0625,0.0,0.0,6.0,1.0,32.0,-10.0,66.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,900,yes,11,52,3,5,344,NNW,116,Partly cloudy,0.0,0.0,46,10,6,1023,31,5,11,52,0,31,11,52,5,8,11,52,4
2020-11-20,reg,reg396,7505,7072,0.0,66.0,100.0,68.0,203.0,127.0,24.8,24.8,1.75,2.0625,0.0,0.0,6.0,1.0,32.0,-10.0,66.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,1000,yes,13,55,4,6,344,NNW,116,Partly cloudy,0.0,0.0,41,10,6,1023,31,4,13,55,0,31,13,55,5,8,13,55,4
2020-11-20,reg,reg396,7505,7072,0.0,66.0,100.0,68.0,203.0,127.0,24.8,24.8,1.75,2.0625,0.0,0.0,6.0,1.0,32.0,-10.0,66.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,1100,yes,15,58,4,7,343,NNW,116,Partly cloudy,0.0,0.0,37,10,6,1023,31,4,15,58,-1,31,14,58,6,9,14,58,4
2020-11-20,reg,reg396,7505,7072,0.0,66.0,100.0,68.0,203.0,127.0,24.8,24.8,1.75,2.0625,0.0,0.0,6.0,1.0,32.0,-10.0,66.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,1200,yes,16,61,5,8,343,NNW,116,Partly cloudy,0.0,0.0,32,10,6,1023,31,4,16,61,-1,31,16,61,6,9,16,61,5
2020-11-20,reg,reg396,7505,7072,0.0,66.0,100.0,68.0,203.0,127.0,24.8,24.8,1.75,2.0625,0.0,0.0,6.0,1.0,32.0,-10.0,66.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,1300,yes,17,62,5,9,340,NNW,116,Partly cloudy,0.0,0.0,30,10,6,1023,31,3,17,62,-1,30,17,62,6,10,17,62,5
2020-11-20,reg,reg396,7505,7072,0.0,66.0,100.0,68.0,203.0,127.0,24.8,24.8,1.75,2.0625,0.0,0.0,6.0,1.0,32.0,-10.0,66.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,1400,yes,17,63,6,9,338,NNW,116,Partly cloudy,0.0,0.0,28,10,6,1022,31,3,17,63,-1,30,17,63,7,11,17,63,5
2020-11-20,reg,reg396,7505,7072,0.0,66.0,100.0,68.0,203.0,127.0,24.8,24.8,1.75,2.0625,0.0,0.0,6.0,1.0,32.0,-10.0,66.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,1500,yes,18,65,6,10,335,NNW,116,Partly cloudy,0.0,0.0,26,10,6,1022,31,3,18,65,-2,29,18,65,7,11,18,65,5
2020-11-20,reg,reg396,7505,7072,0.0,66.0,100.0,68.0,203.0,127.0,24.8,24.8,1.75,2.0625,0.0,0.0,6.0,1.0,32.0,-10.0,66.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,1600,yes,17,63,6,9,332,NNW,116,Partly cloudy,0.0,0.0,29,10,6,1022,31,3,17,63,-1,29,17,63,7,11,17,63,5
2020-11-20,reg,reg396,7505,7072,0.0,66.0,100.0,68.0,203.0,127.0,24.8,24.8,1.75,2.0625,0.0,0.0,6.0,1.0,32.0,-10.0,66.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,1700,yes,16,61,5,9,330,NNW,116,Partly cloudy,0.0,0.0,31,10,6,1022,31,4,16,61,-1,29,16,61,7,11,16,61,5
2020-11-20,reg,reg396,7505,7072,0.0,66.0,100.0,68.0,203.0,127.0,24.8,24.8,1.75,2.0625,0.0,0.0,6.0,1.0,32.0,-10.0,66.0,52.0,59.0,46.0,13.0,Thursday,20,November,2020,1,1800,yes,15,59,5,8,327,NNW,116,Partly cloudy,0.0,0.0,33,10,6,1022,31,5,15,59,-1,29,15,59,6,10,15,59,4
